0.1848199963569641,0.19863998889923096,0.20997999608516693,0.21040000021457672,,,,,,,,,
0.20201998949050903,0.21731999516487122,0.22195999324321747,0.22571998834609985,,,,,,,,,
0.20409999787807465,0.20795999467372894,0.2150999903678894,,,,,,,,,,
0.18877999484539032,0.20569999516010284,0.23255999386310577,0.23349998891353607,0.23399999737739563,,,,,,,,
0.16749998927116394,0.1906599998474121,0.19643999636173248,0.2025199979543686,,,,,,,,,
0.19147999584674835,0.20771999657154083,0.21089999377727509,0.21303999423980713,,,,,,,,,
0.19569998979568481,0.203139990568161,0.2124200016260147,0.21539999544620514,,,,,,,,,
0.19098000228405,0.19905999302864075,0.21247999370098114,0.22577999532222748,0.23113998770713806,,,,,,,,
0.2157999873161316,0.22439999878406525,0.22909998893737793,,,,,,,,,,
0.1894799917936325,0.198419988155365,0.20055998861789703,,,,,,,,,,
0.2662400007247925,0.2810399830341339,0.2902999818325043,0.2983599901199341,0.31073999404907227,,,,,,,,
0.28095999360084534,0.30098000168800354,0.31689998507499695,0.3179199993610382,0.329259991645813,0.33324000239372253,,,,,,,
0.2723200023174286,0.30747997760772705,0.31717997789382935,0.3243999779224396,0.33041998744010925,,,,,,,,
0.3077400028705597,0.3203199803829193,0.3267599940299988,0.33319997787475586,0.3290799856185913,,,,,,,,
0.27261999249458313,0.30671998858451843,0.31883999705314636,0.3250199854373932,0.32872000336647034,,,,,,,,
0.2912999987602234,0.3102799952030182,0.32600000500679016,0.3310999870300293,0.33969998359680176,0.33197999000549316,,,,,,,
0.26843997836112976,0.28439998626708984,0.30344000458717346,0.3051599860191345,0.30867999792099,0.3125999867916107,,,,,,,
0.29909998178482056,0.3093999922275543,0.31883999705314636,0.3216799795627594,,,,,,,,,
0.3139599859714508,0.3269599974155426,0.3303599953651428,0.33837997913360596,,,,,,,,,
0.28123998641967773,0.30103999376296997,0.3120799958705902,0.3152399957180023,0.3227199912071228,,,,,,,,
0.3718000054359436,0.40111997723579407,0.4179999828338623,0.4251599907875061,0.42729997634887695,0.4287799894809723,,,,,,,
0.379859983921051,0.398499995470047,0.41231998801231384,0.41849997639656067,0.4207199811935425,,,,,,,,
